ProcedureURN,ProcedureID,Active,Procedures,Description
57311,0DT80ZZ	,1,RESECTION OF SMALL INTESTINE; OPEN APPROACH	,NULL
57317,07TP4ZZ	,1,RESECTION OF SPLEEN; PERCUTANEOUS ENDOSCOPIC APPROACH	,NULL
57319,0DT60ZZ	,1,RESECTION OF STOMACH; OPEN APPROACH	,NULL
57320,0DT64ZZ	,1,RESECTION OF STOMACH; PERCUTANEOUS ENDOSCOPIC APPROACH	,NULL
57321,0DT70ZZ	,1,RESECTION OF STOMACH; PYLORUS; OPEN APPROACH	,NULL
57332,07T70ZZ	,1,RESECTION OF THORAX LYMPHATIC; OPEN APPROACH	,
57334,07TM0ZZ	,1,RESECTION OF THYMUS; OPEN APPROACH	,
57336,0GTJ0ZZ,1,RESECTION OF THYROID GLAND ISTHMUS OPEN APPROACH,NULL
57337,0GTK4ZZ	,1,RESECTION OF THYROID GLAND; PERCUTANEOUS ENDOSCOPIC APPROACH	,
57338,0HTRXZZ	,1,RESECTION OF TOE NAIL; EXTERNAL APPROACH	,NULL
57339,0CT7XZZ	,1,RESECTION OF TONGUE; EXTERNAL APPROACH	,NULL
57340,0CT70ZZ	,1,RESECTION OF TONGUE; OPEN APPROACH	,
57343,0CTPXZZ	,1,RESECTION OF TONSILS; EXTERNAL APPROACH	,NULL
57344,0CTP0ZZ	,1,RESECTION OF TONSILS; OPEN APPROACH	,
57347,0DTL0ZZ	,1,RESECTION OF TRANSVERSE COLON; OPEN APPROACH	,NULL
57348,0DTL4ZZ	,1,RESECTION OF TRANSVERSE COLON; PERCUTANEOUS ENDOSCOPIC APPROACH	,NULL
57360,0TTD0ZZ	,1,RESECTION OF URETHRA; OPEN APPROACH	,NULL
57361,0TTD4ZZ	,1,RESECTION OF URETHRA; PERCUTANEOUS ENDOSCOPIC APPROACH	,
57363,0TTD8ZZ	,1,RESECTION OF URETHRA; VIA NATURAL OR ARTIFICIAL OPENING ENDOSCOPIC	,NULL
57368,0UT90ZZ	,1,RESECTION OF UTERUS; OPEN APPROACH	,NULL
57369,0UT94ZZ	,1,RESECTION OF UTERUS; PERCUTANEOUS ENDOSCOPIC APPROACH	,NULL
57373,0CTN0ZZ	,1,RESECTION OF UVULA; OPEN APPROACH	,NULL
57374,0UTG0ZZ	,1,RESECTION OF VAGINA; OPEN APPROACH	,NULL
57378,02TM0ZZ	,1,RESECTION OF VENTRICULAR SEPTUM; OPEN APPROACH	,
57385,5A1945Z	,1,RESPIRATORY VENTILATION; 24-96 CONSECUTIVE HOURS	,NULL
57386,5A1955Z	,1,RESPIRATORY VENTILATION; GREATER THAN 96 CONSECUTIVE HOURS	,NULL
57387,5A1935Z	,1,RESPIRATORY VENTILATION; LESS THAN 24 CONSECUTIVE HOURS	,NULL
57389,5A2204Z	,1,RESTORATION OF CARDIAC RHYTHM; SINGLE	,
57429,0DVQ0CZ	,1,RESTRICTION OF ANUS WITH EXTRALUMINAL DEVICE; OPEN APPROACH	,NULL
57496,0TVB0ZZ	,1,RESTRICTION OF BLADDER; OPEN APPROACH	,NULL
57645,0DV40ZZ	,1,RESTRICTION OF ESOPHAGOGASTRIC JUNCTION; OPEN APPROACH	,NULL
57657,0DV58DZ	,1,RESTRICTION OF ESOPHAGUS WITH INTRALUMINAL DEVICE; VIA NATURAL OR ARTIFICIAL OPENING ENDOSCOPIC	,NULL
57883,05VC0ZZ	,1,RESTRICTION OF LEFT BASILIC VEIN; OPEN APPROACH	,NULL
57892,03V80ZZ	,1,RESTRICTION OF LEFT BRACHIAL ARTERY; OPEN APPROACH	,
57910,05VF0ZZ	,1,RESTRICTION OF LEFT CEPHALIC VEIN; OPEN APPROACH	,NULL
57911,05VF3ZZ	,1,RESTRICTION OF LEFT CEPHALIC VEIN; PERCUTANEOUS APPROACH	,
58004,04VL3DZ	,1,RESTRICTION OF LEFT FEMORAL ARTERY WITH INTRALUMINAL DEVICE; PERCUTANEOUS APPROACH	,NULL
58015,06VN0ZZ	,1,RESTRICTION OF LEFT FEMORAL VEIN; OPEN APPROACH	,
58042,06VQ0ZZ	,1,RESTRICTION OF LEFT GREATER SAPHENOUS VEIN; OPEN APPROACH	,NULL
58119,04VF3DZ	,1,RESTRICTION OF LEFT INTERNAL ILIAC ARTERY WITH INTRALUMINAL DEVICE; PERCUTANEOUS APPROACH	,NULL
58283,02VR0ZZ	,1,RESTRICTION OF LEFT PULMONARY ARTERY; OPEN APPROACH	,
58305,04VA3CZ	,1,RESTRICTION OF LEFT RENAL ARTERY WITH EXTRALUMINAL DEVICE; PERCUTANEOUS APPROACH	,NULL
58308,04VA3DZ	,1,RESTRICTION OF LEFT RENAL ARTERY WITH INTRALUMINAL DEVICE; PERCUTANEOUS APPROACH	,
58312,04VA4ZZ	,1,RESTRICTION OF LEFT RENAL ARTERY; PERCUTANEOUS ENDOSCOPIC APPROACH	,NULL
58317,06VB3DZ	,1,RESTRICTION OF LEFT RENAL VEIN WITH INTRALUMINAL DEVICE; PERCUTANEOUS APPROACH	,NULL
58529,02VP0CZ	,1,RESTRICTION OF PULMONARY TRUNK WITH EXTRALUMINAL DEVICE; OPEN APPROACH	,
58590,05VB0DZ	,1,RESTRICTION OF RIGHT BASILIC VEIN WITH INTRALUMINAL DEVICE; OPEN APPROACH	,
58593,05VB0ZZ	,1,RESTRICTION OF RIGHT BASILIC VEIN; OPEN APPROACH	,
58620,05VD0ZZ	,1,RESTRICTION OF RIGHT CEPHALIC VEIN; OPEN APPROACH	,
58725,06VM0ZZ	,1,RESTRICTION OF RIGHT FEMORAL VEIN; OPEN APPROACH	,
58829,04VE3DZ	,1,RESTRICTION OF RIGHT INTERNAL ILIAC ARTERY WITH INTRALUMINAL DEVICE; PERCUTANEOUS APPROACH	,NULL
58871,0TV34ZZ	,1,RESTRICTION OF RIGHT KIDNEY PELVIS; PERCUTANEOUS ENDOSCOPIC APPROACH	,NULL
58923,0BV60ZZ	,1,RESTRICTION OF RIGHT LOWER LOBE BRONCHUS; OPEN APPROACH	,
58949,0BV50ZZ	,1,RESTRICTION OF RIGHT MIDDLE LOBE BRONCHUS; OPEN APPROACH	,
59028,04V93CZ	,1,RESTRICTION OF RIGHT RENAL ARTERY WITH EXTRALUMINAL DEVICE; PERCUTANEOUS APPROACH	,
59031,04V93DZ	,1,RESTRICTION OF RIGHT RENAL ARTERY WITH INTRALUMINAL DEVICE; PERCUTANEOUS APPROACH	,NULL
59035,04V94ZZ	,1,RESTRICTION OF RIGHT RENAL ARTERY; PERCUTANEOUS ENDOSCOPIC APPROACH	,NULL
59042,06V90ZZ	,1,RESTRICTION OF RIGHT RENAL VEIN; OPEN APPROACH	,NULL
59279,0BV13ZZ	,1,RESTRICTION OF TRACHEA; PERCUTANEOUS APPROACH	,NULL
59335,0TVDXZZ	,1,RESTRICTION OF URETHRA; EXTERNAL APPROACH	,
59336,0TVD0ZZ	,1,RESTRICTION OF URETHRA; OPEN APPROACH	,
59359,0WWF07Z	,1,REVISION OF AUTOLOGOUS TISSUE SUBSTITUTE IN ABDOMINAL WALL; OPEN APPROACH	,
59473,0DWE07Z	,1,REVISION OF AUTOLOGOUS TISSUE SUBSTITUTE IN LARGE INTESTINE; OPEN APPROACH	,NULL
60087,03WY07Z	,1,REVISION OF AUTOLOGOUS TISSUE SUBSTITUTE IN UPPER ARTERY; OPEN APPROACH	,NULL
60120,05WY07Z	,1,REVISION OF AUTOLOGOUS TISSUE SUBSTITUTE IN UPPER VEIN; OPEN APPROACH	,NULL
60203,0WWFX0Z	,1,REVISION OF DRAINAGE DEVICE IN ABDOMINAL WALL; EXTERNAL APPROACH	,NULL
60213,0TWB30Z	,1,REVISION OF DRAINAGE DEVICE IN BLADDER; PERCUTANEOUS APPROACH	,NULL
60214,0TWB40Z	,1,REVISION OF DRAINAGE DEVICE IN BLADDER; PERCUTANEOUS ENDOSCOPIC APPROACH	,NULL
60247,0WW830Z	,1,REVISION OF DRAINAGE DEVICE IN CHEST WALL; PERCUTANEOUS APPROACH	,NULL
60313,0FWB30Z	,1,REVISION OF DRAINAGE DEVICE IN HEPATOBILIARY DUCT; PERCUTANEOUS APPROACH	,
60316,0FWB80Z	,1,REVISION OF DRAINAGE DEVICE IN HEPATOBILIARY DUCT; VIA NATURAL OR ARTIFICIAL OPENING ENDOSCOPIC	,NULL
60317,0TW5X0Z	,1,REVISION OF DRAINAGE DEVICE IN KIDNEY; EXTERNAL APPROACH	,
60319,0TW530Z	,1,REVISION OF DRAINAGE DEVICE IN KIDNEY; PERCUTANEOUS APPROACH	,NULL
60320,0TW540Z	,1,REVISION OF DRAINAGE DEVICE IN KIDNEY; PERCUTANEOUS ENDOSCOPIC APPROACH	,NULL
60322,0TW580Z	,1,REVISION OF DRAINAGE DEVICE IN KIDNEY; VIA NATURAL OR ARTIFICIAL OPENING ENDOSCOPIC	,NULL
60438,0FW030Z	,1,REVISION OF DRAINAGE DEVICE IN LIVER; PERCUTANEOUS APPROACH	,
60471,0KWY30Z	,1,REVISION OF DRAINAGE DEVICE IN LOWER MUSCLE; PERCUTANEOUS APPROACH	,NULL
60603,0WWH30Z	,1,REVISION OF DRAINAGE DEVICE IN RETROPERITONEUM; PERCUTANEOUS APPROACH	,
60678,0WW900Z	,1,REVISION OF DRAINAGE DEVICE IN RIGHT PLEURAL CAVITY; OPEN APPROACH	,NULL
60679,0WW930Z	,1,REVISION OF DRAINAGE DEVICE IN RIGHT PLEURAL CAVITY; PERCUTANEOUS APPROACH	,NULL
60844,0TW9X0Z	,1,REVISION OF DRAINAGE DEVICE IN URETER; EXTERNAL APPROACH	,NULL
60845,0TW900Z	,1,REVISION OF DRAINAGE DEVICE IN URETER; OPEN APPROACH	,NULL
60847,0TW940Z	,1,REVISION OF DRAINAGE DEVICE IN URETER; PERCUTANEOUS ENDOSCOPIC APPROACH	,NULL
60849,0TW980Z	,1,REVISION OF DRAINAGE DEVICE IN URETER; VIA NATURAL OR ARTIFICIAL OPENING ENDOSCOPIC	,
60855,0TWD80Z	,1,REVISION OF DRAINAGE DEVICE IN URETHRA; VIA NATURAL OR ARTIFICIAL OPENING ENDOSCOPIC	,NULL
61281,0DW67UZ	,1,REVISION OF FEEDING DEVICE IN STOMACH; VIA NATURAL OR ARTIFICIAL OPENING	,
61284,0DW00UZ	,1,REVISION OF FEEDING DEVICE IN UPPER INTESTINAL TRACT; OPEN APPROACH	,NULL
61546,06WY33Z	,1,REVISION OF INFUSION DEVICE IN LOWER VEIN; PERCUTANEOUS APPROACH	,
61793,0JWT33Z	,1,REVISION OF INFUSION DEVICE IN TRUNK SUBCUTANEOUS TISSUE AND FASCIA; PERCUTANEOUS APPROACH	,NULL
61817,05WY33Z	,1,REVISION OF INFUSION DEVICE IN UPPER VEIN; PERCUTANEOUS APPROACH	,
62357,06WY3DZ	,1,REVISION OF INTRALUMINAL DEVICE IN LOWER VEIN; PERCUTANEOUS APPROACH	,NULL
62409,0BW17DZ	,1,REVISION OF INTRALUMINAL DEVICE IN TRACHEA; VIA NATURAL OR ARTIFICIAL OPENING	,
62429,05WY3DZ	,1,REVISION OF INTRALUMINAL DEVICE IN UPPER VEIN; PERCUTANEOUS APPROACH	,NULL
62436,0TW98DZ	,1,REVISION OF INTRALUMINAL DEVICE IN URETER; VIA NATURAL OR ARTIFICIAL OPENING ENDOSCOPIC	,NULL
63879,0WWFXJZ	,1,REVISION OF SYNTHETIC SUBSTITUTE IN ABDOMINAL WALL; EXTERNAL APPROACH	,NULL
63880,0WWF0JZ	,1,REVISION OF SYNTHETIC SUBSTITUTE IN ABDOMINAL WALL; OPEN APPROACH	,NULL
64329,0WWG3JZ	,1,REVISION OF SYNTHETIC SUBSTITUTE IN PERITONEAL CAVITY; PERCUTANEOUS APPROACH	,NULL
64563,0DW80JZ	,1,REVISION OF SYNTHETIC SUBSTITUTE IN SMALL INTESTINE; OPEN APPROACH	,NULL
64634,03WY0JZ	,1,REVISION OF SYNTHETIC SUBSTITUTE IN UPPER ARTERY; OPEN APPROACH	,NULL
64728,0BW17FZ	,1,REVISION OF TRACHEOSTOMY DEVICE IN TRACHEA; VIA NATURAL OR ARTIFICIAL OPENING	,NULL
64729,0BW18FZ	,1,REVISION OF TRACHEOSTOMY DEVICE IN TRACHEA; VIA NATURAL OR ARTIFICIAL OPENING ENDOSCOPIC	,
64755,0YBK0ZX	,1,"RIGHT ANKLE REGION BIOPSY, DIAGNOSTIC",NULL
64756,07B50ZX	,1,RIGHT AXILLARY LYMPH BIOPSY,NULL
64757,03170JD	,1,RIGHT BRACHIOCEPHALIC AVF,NULL
64758,0HHT3YZ,1,RIGHT BREAST CLIPPING SURGERY,NULL
64759,0BB38ZX	,1,RIGHT BRONCHUS BIOPSY,NULL
64760,089SXZX	,1,"RIGHT EYE TRABECULECTOMY, DIAGNOSTIC",NULL
64761,0HBMXZZ	,1,RIGHT FOOT EXCISION; EXTERNAL APPROACH	,NULL
64762,07B13ZX	,1,RIGHT NECK LYMPH NODE BIOPSY,NULL
64763,07B10ZX	,1,"RIGHT NECK LYMPHNODE BIOPSY,OPEN	",NULL
64764,0TC04ZZ	,1,RIGHT PERCUTANEOUS NEPHROLITHOTOMY,NULL
64765,0W993ZX	,1,RIGHT PLEURAL TAP (PERCUTANEOUS),NULL
64766,0W993ZZ	,1,RIGHT PLEURAL TAP: PERCUTANEOUS APPROACH,NULL
64767,04794DZ	,1,RIGHT RENAL ANGIOPLASTY,NULL
64768,0VB90ZZ	,1,RIGHT SUBCAPSULAR ORCHIDECTOMY	,NULL
64769,03H333Z	,1,RIGHT SUBCLAVIAN LINE PLACEMENT,NULL
64770,0GBH0ZX	,1,RIGHT THYROID LOBECTOMY,NULL
64771,06SP0ZZ	,1,RIGT SEPHANOUS VEIN TRANSPOSITION	,NULL
64781,8E0Y4CZ	,1,ROBOTIC ASSISTED PROCEDURE OF LOWER EXTREMITY; PERCUTANEOUS ENDOSCOPIC APPROACH	,NULL
64783,8E0W0CZ	,1,ROBOTIC ASSISTED PROCEDURE OF TRUNK REGION; OPEN APPROACH	,NULL
64784,8E0W3CZ	,1,ROBOTIC ASSISTED PROCEDURE OF TRUNK REGION; PERCUTANEOUS APPROACH	,NULL
64785,8E0W4CZ	,1,ROBOTIC ASSISTED PROCEDURE OF TRUNK REGION; PERCUTANEOUS ENDOSCOPIC APPROACH	,NULL
64787,8E0W8CZ	,1,ROBOTIC ASSISTED PROCEDURE OF TRUNK REGION; VIA NATURAL OR ARTIFICIAL OPENING ENDOSCOPIC	,NULL
64791,8E0X4CZ	,1,ROBOTIC ASSISTED PROCEDURE OF UPPER EXTREMITY; PERCUTANEOUS ENDOSCOPIC APPROACH	,
64792,061M0JY	,1,RT SFVT AVF,NULL
64793,0HQ7XZZ	,1,SECONDARY SUTURING (ABDOMEN SKIN),NULL
64794,0HQ9XZZ	,1,SECONDARY SUTURING (PERINEUM SKIN),NULL
64839,0DBN8ZX	,1,SIGMOID COLON BIOPSY,NULL
64840,0TT10ZZ	,1,SIMPLE NEPHRECTOMY L,NULL
64841,0TT00ZZ	,1,SIMPLE NEPHRECTOMY R,NULL
64842,0VTB0ZZ	,1,SIMPLE ORCHIECTOMY L	,NULL
64843,0VT90ZZ	,1,"RESECTION OF RIGHT TESTIS ,OPEN APPROACH.",
64846,0HB7XZX	,1,SKIN LESION BIOPSY,NULL
64868,07BP3ZX	,1,SPLEEN BIOPSY,NULL
64869,07TP0ZZ	,1,SPLENECTOMY	,NULL
65070,04U007Z	,1,SUPPLEMENT ABDOMINAL AORTA WITH AUTOLOGOUS TISSUE SUBSTITUTE; OPEN APPROACH	,
65073,04U00KZ	,1,SUPPLEMENT ABDOMINAL AORTA WITH NONAUTOLOGOUS TISSUE SUBSTITUTE; OPEN APPROACH	,
65076,04U00JZ	,1,SUPPLEMENT ABDOMINAL AORTA WITH SYNTHETIC SUBSTITUTE; OPEN APPROACH	,
65079,0WUF07Z	,1,SUPPLEMENT ABDOMINAL WALL WITH AUTOLOGOUS TISSUE SUBSTITUTE; OPEN APPROACH	,NULL
65083,0WUF0JZ	,1,SUPPLEMENT ABDOMINAL WALL WITH SYNTHETIC SUBSTITUTE; OPEN APPROACH	,NULL
65084,0WUF4JZ	,1,SUPPLEMENT ABDOMINAL WALL WITH SYNTHETIC SUBSTITUTE; PERCUTANEOUS ENDOSCOPIC APPROACH	,NULL
65139,02UF07Z	,1,SUPPLEMENT AORTIC VALVE WITH AUTOLOGOUS TISSUE SUBSTITUTE; OPEN APPROACH	,
65145,02UF0JZ	,1,SUPPLEMENT AORTIC VALVE WITH SYNTHETIC SUBSTITUTE; OPEN APPROACH	,
65148,02UF08Z	,1,SUPPLEMENT AORTIC VALVE WITH ZOOPLASTIC TISSUE; OPEN APPROACH	,
65163,02U507Z	,1,SUPPLEMENT ATRIAL SEPTUM WITH AUTOLOGOUS TISSUE SUBSTITUTE; OPEN APPROACH	,
65169,02U50JZ	,1,SUPPLEMENT ATRIAL SEPTUM WITH SYNTHETIC SUBSTITUTE; OPEN APPROACH	,
65170,02U53JZ	,1,SUPPLEMENT ATRIAL SEPTUM WITH SYNTHETIC SUBSTITUTE; PERCUTANEOUS APPROACH	,
65172,02U508Z	,1,SUPPLEMENT ATRIAL SEPTUM WITH ZOOPLASTIC TISSUE; OPEN APPROACH	,
65233,0YUA0JZ	,1,SUPPLEMENT BILATERAL INGUINAL REGION WITH SYNTHETIC SUBSTITUTE; OPEN APPROACH	,NULL
65234,0YUA4JZ	,1,SUPPLEMENT BILATERAL INGUINAL REGION WITH SYNTHETIC SUBSTITUTE; PERCUTANEOUS ENDOSCOPIC APPROACH	,NULL
65247,0VUC07Z	,1,SUPPLEMENT BILATERAL TESTES WITH AUTOLOGOUS TISSUE SUBSTITUTE; OPEN APPROACH	,
65256,0TUC07Z	,1,SUPPLEMENT BLADDER NECK WITH AUTOLOGOUS TISSUE SUBSTITUTE; OPEN APPROACH	,NULL
65268,0TUB47Z	,1,SUPPLEMENT BLADDER WITH AUTOLOGOUS TISSUE SUBSTITUTE; PERCUTANEOUS ENDOSCOPIC APPROACH	,NULL
65270,0TUB87Z	,1,SUPPLEMENT BLADDER WITH AUTOLOGOUS TISSUE SUBSTITUTE; VIA NATURAL OR ARTIFICIAL OPENING ENDOSCOPIC	,NULL
65275,0TUB0JZ	,1,SUPPLEMENT BLADDER WITH SYNTHETIC SUBSTITUTE; OPEN APPROACH	,NULL
65276,0TUB4JZ	,1,SUPPLEMENT BLADDER WITH SYNTHETIC SUBSTITUTE; PERCUTANEOUS ENDOSCOPIC APPROACH	,
65279,0CU4X7Z	,1,SUPPLEMENT BUCCAL MUCOSA WITH AUTOLOGOUS TISSUE SUBSTITUTE; EXTERNAL APPROACH	,
65280,0CU407Z	,1,SUPPLEMENT BUCCAL MUCOSA WITH AUTOLOGOUS TISSUE SUBSTITUTE; OPEN APPROACH	,NULL
65281,0CU437Z	,1,SUPPLEMENT BUCCAL MUCOSA WITH AUTOLOGOUS TISSUE SUBSTITUTE; PERCUTANEOUS APPROACH	,NULL
65372,0WU807Z	,1,SUPPLEMENT CHEST WALL WITH AUTOLOGOUS TISSUE SUBSTITUTE; OPEN APPROACH	,
65459,0DUM07Z	,1,SUPPLEMENT DESCENDING COLON WITH AUTOLOGOUS TISSUE SUBSTITUTE; OPEN APPROACH	,NULL
65467,0DUM0JZ	,1,SUPPLEMENT DESCENDING COLON WITH SYNTHETIC SUBSTITUTE; OPEN APPROACH	,NULL
65471,0DU907Z	,1,SUPPLEMENT DUODENUM WITH AUTOLOGOUS TISSUE SUBSTITUTE; OPEN APPROACH	,NULL
65479,0DU90JZ	,1,SUPPLEMENT DUODENUM WITH SYNTHETIC SUBSTITUTE; OPEN APPROACH	,NULL
65530,0DU50JZ	,1,SUPPLEMENT ESOPHAGUS WITH SYNTHETIC SUBSTITUTE; OPEN APPROACH	,NULL
65543,0WU207Z	,1,SUPPLEMENT FACE WITH AUTOLOGOUS TISSUE SUBSTITUTE; OPEN APPROACH	,
65588,0DUS07Z	,1,SUPPLEMENT GREATER OMENTUM WITH AUTOLOGOUS TISSUE SUBSTITUTE; OPEN APPROACH	,NULL
65592,0DUS0JZ	,1,SUPPLEMENT GREATER OMENTUM WITH SYNTHETIC SUBSTITUTE; OPEN APPROACH	,NULL
65595,0CU207Z	,1,SUPPLEMENT HARD PALATE WITH AUTOLOGOUS TISSUE SUBSTITUTE; OPEN APPROACH	,
65596,0CU237Z	,1,SUPPLEMENT HARD PALATE WITH AUTOLOGOUS TISSUE SUBSTITUTE; PERCUTANEOUS APPROACH	,
65627,0WU007Z	,1,SUPPLEMENT HEAD WITH AUTOLOGOUS TISSUE SUBSTITUTE; OPEN APPROACH	,
65715,0DUB0KZ	,1,SUPPLEMENT ILEUM WITH NONAUTOLOGOUS TISSUE SUBSTITUTE; OPEN APPROACH	,
65719,0DUB0JZ	,1,SUPPLEMENT ILEUM WITH SYNTHETIC SUBSTITUTE; OPEN APPROACH	,
65741,06U007Z	,1,SUPPLEMENT INFERIOR VENA CAVA WITH AUTOLOGOUS TISSUE SUBSTITUTE; OPEN APPROACH	,
65750,03U207Z	,1,SUPPLEMENT INNOMINATE ARTERY WITH AUTOLOGOUS TISSUE SUBSTITUTE; OPEN APPROACH	,
65801,0CUS07Z	,1,SUPPLEMENT LARYNX WITH AUTOLOGOUS TISSUE SUBSTITUTE; OPEN APPROACH	,
65949,05U837Z	,1,SUPPLEMENT LEFT AXILLARY VEIN WITH AUTOLOGOUS TISSUE SUBSTITUTE; PERCUTANEOUS APPROACH	,
65954,05U80JZ	,1,SUPPLEMENT LEFT AXILLARY VEIN WITH SYNTHETIC SUBSTITUTE; OPEN APPROACH	,
65957,05UC07Z	,1,SUPPLEMENT LEFT BASILIC VEIN WITH AUTOLOGOUS TISSUE SUBSTITUTE; OPEN APPROACH	,NULL
65963,05UC0JZ	,1,SUPPLEMENT LEFT BASILIC VEIN WITH SYNTHETIC SUBSTITUTE; OPEN APPROACH	,NULL
65966,03U807Z	,1,SUPPLEMENT LEFT BRACHIAL ARTERY WITH AUTOLOGOUS TISSUE SUBSTITUTE; OPEN APPROACH	,NULL
65972,03U80JZ	,1,SUPPLEMENT LEFT BRACHIAL ARTERY WITH SYNTHETIC SUBSTITUTE; OPEN APPROACH	,NULL
65981,05UA0JZ	,1,SUPPLEMENT LEFT BRACHIAL VEIN WITH SYNTHETIC SUBSTITUTE; OPEN APPROACH	,
65985,0HUU07Z	,1,SUPPLEMENT LEFT BREAST WITH AUTOLOGOUS TISSUE SUBSTITUTE; OPEN APPROACH	,
66023,05UF07Z	,1,SUPPLEMENT LEFT CEPHALIC VEIN WITH AUTOLOGOUS TISSUE SUBSTITUTE; OPEN APPROACH	,NULL
66029,05UF0JZ	,1,SUPPLEMENT LEFT CEPHALIC VEIN WITH SYNTHETIC SUBSTITUTE; OPEN APPROACH	,NULL
66065,04UD0JZ	,1,SUPPLEMENT LEFT COMMON ILIAC ARTERY WITH SYNTHETIC SUBSTITUTE; OPEN APPROACH	,
66068,06UD07Z	,1,SUPPLEMENT LEFT COMMON ILIAC VEIN WITH AUTOLOGOUS TISSUE SUBSTITUTE; OPEN APPROACH	,
66090,0BUS0JZ	,1,SUPPLEMENT LEFT DIAPHRAGM WITH SYNTHETIC SUBSTITUTE; OPEN APPROACH	,NULL
66203,04UL0JZ	,1,SUPPLEMENT LEFT FEMORAL ARTERY WITH SYNTHETIC SUBSTITUTE; OPEN APPROACH	,
66210,0YU80JZ	,1,SUPPLEMENT LEFT FEMORAL REGION WITH SYNTHETIC SUBSTITUTE; OPEN APPROACH	,NULL
66211,0YU84JZ	,1,SUPPLEMENT LEFT FEMORAL REGION WITH SYNTHETIC SUBSTITUTE; PERCUTANEOUS ENDOSCOPIC APPROACH	,NULL
66221,06UN07Z	,1,SUPPLEMENT LEFT FEMORAL VEIN WITH AUTOLOGOUS TISSUE SUBSTITUTE; OPEN APPROACH	,NULL
66227,06UN0JZ	,1,SUPPLEMENT LEFT FEMORAL VEIN WITH SYNTHETIC SUBSTITUTE; OPEN APPROACH	,NULL
66293,0YUN07Z	,1,SUPPLEMENT LEFT FOOT WITH AUTOLOGOUS TISSUE SUBSTITUTE; OPEN APPROACH	,
66362,0XUK07Z	,1,SUPPLEMENT LEFT HAND WITH AUTOLOGOUS TISSUE SUBSTITUTE; OPEN APPROACH	,
66398,0KUP07Z	,1,SUPPLEMENT LEFT HIP MUSCLE WITH AUTOLOGOUS TISSUE SUBSTITUTE; OPEN APPROACH	,
66453,0YU60JZ	,1,SUPPLEMENT LEFT INGUINAL REGION WITH SYNTHETIC SUBSTITUTE; OPEN APPROACH	,NULL
66454,0YU64JZ	,1,SUPPLEMENT LEFT INGUINAL REGION WITH SYNTHETIC SUBSTITUTE; PERCUTANEOUS ENDOSCOPIC APPROACH	,NULL
66467,03UL07Z	,1,SUPPLEMENT LEFT INTERNAL CAROTID ARTERY WITH AUTOLOGOUS TISSUE SUBSTITUTE; OPEN APPROACH	,
66515,0TU407Z	,1,SUPPLEMENT LEFT KIDNEY PELVIS WITH AUTOLOGOUS TISSUE SUBSTITUTE; OPEN APPROACH	,NULL
66546,0YUG07Z	,1,SUPPLEMENT LEFT KNEE REGION WITH AUTOLOGOUS TISSUE SUBSTITUTE; OPEN APPROACH	,
66690,0NUV07Z	,1,SUPPLEMENT LEFT MANDIBLE WITH AUTOLOGOUS TISSUE SUBSTITUTE; OPEN APPROACH	,
66691,0NUV37Z	,1,SUPPLEMENT LEFT MANDIBLE WITH AUTOLOGOUS TISSUE SUBSTITUTE; PERCUTANEOUS APPROACH	,NULL
66700,0NUS37Z	,1,SUPPLEMENT LEFT MAXILLA WITH AUTOLOGOUS TISSUE SUBSTITUTE; PERCUTANEOUS APPROACH	,NULL
66807,0NUQ07Z	,1,SUPPLEMENT LEFT ORBIT WITH AUTOLOGOUS TISSUE SUBSTITUTE; OPEN APPROACH	,
66879,02UR07Z	,1,SUPPLEMENT LEFT PULMONARY ARTERY WITH AUTOLOGOUS TISSUE SUBSTITUTE; OPEN APPROACH	,
66885,02UR0JZ	,1,SUPPLEMENT LEFT PULMONARY ARTERY WITH SYNTHETIC SUBSTITUTE; OPEN APPROACH	,
66888,02UR08Z	,1,SUPPLEMENT LEFT PULMONARY ARTERY WITH ZOOPLASTIC TISSUE; OPEN APPROACH	,
66903,03UC07Z	,1,SUPPLEMENT LEFT RADIAL ARTERY WITH AUTOLOGOUS TISSUE SUBSTITUTE; OPEN APPROACH	,NULL
67027,0VUG0JZ	,1,SUPPLEMENT LEFT SPERMATIC CORD WITH SYNTHETIC SUBSTITUTE; OPEN APPROACH	,NULL
67056,05U607Z	,1,SUPPLEMENT LEFT SUBCLAVIAN VEIN WITH AUTOLOGOUS TISSUE SUBSTITUTE; OPEN APPROACH	,NULL
67144,0XUM0JZ	,1,SUPPLEMENT LEFT THUMB WITH SYNTHETIC SUBSTITUTE; OPEN APPROACH	,NULL
67245,0XU907Z	,1,SUPPLEMENT LEFT UPPER ARM WITH AUTOLOGOUS TISSUE SUBSTITUTE; OPEN APPROACH	,
67311,0TU707Z	,1,SUPPLEMENT LEFT URETER WITH AUTOLOGOUS TISSUE SUBSTITUTE; OPEN APPROACH	,NULL
67312,0TU747Z	,1,SUPPLEMENT LEFT URETER WITH AUTOLOGOUS TISSUE SUBSTITUTE; PERCUTANEOUS ENDOSCOPIC APPROACH	,NULL
67423,0WUL0JZ	,1,SUPPLEMENT LOWER BACK WITH SYNTHETIC SUBSTITUTE; OPEN APPROACH	,
67453,0CU107Z	,1,SUPPLEMENT LOWER LIP WITH AUTOLOGOUS TISSUE SUBSTITUTE; OPEN APPROACH	,NULL
